LEA Record ID,Person Number,Date of Stop,Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Information Based Stop,Type Of Stop,Officer Type of Assignment,Location,City,Is Location a K12 Public School,If K12 School Is Stop of a Student,School Name,Education Code Section,Education Code Subdivision,Race Perceived Prior To Stop,Perceived Race or Ethnicity,Perceived Gender,Perceived Gender Nonconforming,Is LGBT,Perceived Age,Person had Limited or No English Fluency,Perceived or Known Disability,City of Residence,Reason for Stop,Reason for Stop Narrative,Traffic Violation Type,Traffic Violation Offense Codes,Suspicion Offense Code,Suspicion SubType,Actions Taken,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Contraband or Evidence,Other Contraband Desc,Warning Offense Codes,Citation Offense Codes,Result of Stop,In field cite and release Offense Codes,Custodial arrest Offense Codes,LAT,LONG
BPD000021088,1,10/03/2020,17:49,60,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2600 block of Telegraph Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,50,false,None,BERKELEY,Reasonable suspicion,Trespassing and causing disturbance,,,PC 602 TRESPASSING (M),Matched suspect description|Witness or victim ID of suspect at the scene,5|6,,,,,None,,,PC 602 TRESPASSING (M),Citation for infraction,,,37.86179905,-122.2586663
BPD000021087,1,10/03/2020,20:54,5,true,,Vehicle,"Patrol, traffic enforcement, field operations",100 block of University Ave,Berkeley,false,,,,,false,White,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,Witness called in a suspicious vehicle/welfare check on a young girl inside of van.,,,,Other reasonable suspicion of a crime,24,,,,,None,,,,No action,,,37.86342566,-122.3137517
BPD000021081,1,10/03/2020,11:04,20,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1000 block Virgina,Berkeley,false,,,,,true,White|Asian,Male,false,false,28,false,None,BERKELEY,Reasonable suspicion,Suspected 242,,,PC 242 BATTERY (M),Matched suspect description,6,,,,,None,,,,Custodial arrest pursuant to outstanding warrant,,,37.87310288,-122.2952245
BPD000021080,1,10/03/2020,14:15,4,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1000 block of Virginia St,Berkeley,false,,,,,true,White|Asian,Male,false,false,28,false,None,BERKELEY,Reasonable suspicion,Subject accused of 242,,,PC 242 BATTERY (M),Matched suspect description,24,,,,,None,,,,Custodial arrest without warrant,,PC 242 BATTERY (M),37.87298702,-122.2955458
BPD000021082,1,10/03/2020,16:32,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",University and I 80,Berkeley,false,,,,,false,White,Male,false,false,25,false,None,BERKELEY,Reasonable suspicion,Vehicle parked on shoulder of on-ramp. Vehicle was occupied. I walk to the window and observe that the man was packing a methamphetamine pipe.,,,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),Other reasonable suspicion of a crime,1|4,,,,,None,,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),,Warning (verbal or written),,,37.86677407,-122.303599
BPD000021084,1,10/03/2020,18:29,10,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Edith St,Berkeley,false,,,,,true,White,Male,false,false,10,false,Mental Health Condition,BERKELEY,Reasonable suspicion,Juvenile was detained because he was reported missing and needed a mental health evaluation,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,15,,,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.87818323,-122.2772034
BPD000021083,1,10/03/2020,18:57,23,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2900 block of Adeline St,Berkeley,false,,,,,true,White,Female,false,false,60,false,Mental Health Condition,BERKELEY,Reasonable suspicion,Subject was bleeding from the neck,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,4|20,Officer safety/safety of others,"Subject was being transported to hospital, safety of others for weapons",,,None,,,,Noncriminal transport or caretaking transport (including transport by officer / ambulance or other agency)| Psychiatric hold (W&I Code 5150 or 5585.20),,,37.85568865,-122.2691543
BPD000021090,1,10/03/2020,20:39,18,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2500 block of Telegraph Ave,Berkeley,false,,,,,true,Black/African American,Female,false,false,30,false,None,Unknown,Reasonable suspicion,RP stated woman was outside screaming in pain,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,5|4,,,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.86383902,-122.258284
BPD000021126,1,10/03/2020,19:56,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2800 block of Adeline St,Berkeley,false,,,,,true,Black/African American,Female,false,false,25,false,None,BERKELEY,Reasonable suspicion,Know to officers. Matched suspect description.,,,PC 484 THEFT (M),Matched suspect description|Witness or victim ID of suspect at the scene,5|18,Incident to arrest,Incident to arrest,,,None,,,,Custodial arrest without warrant|Custodial arrest pursuant to outstanding warrant,,PC 459 BURGLARY (F),37.85761122,-122.2672488
BPD000021115,1,10/03/2020,16:29,150,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2200 block of Ashby Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,20,false,None,OAKLAND,Reasonable suspicion,Domestic violence suspect.,,,PC 243(E)(1) BAT:SPOUSE/EX SP/DATE/ETC (M),Witness or victim ID of suspect at the scene|Matched suspect description,4|5,,,,,Drug paraphernalia,,,,Custodial arrest without warrant,,PC 148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC (M) | PC 243(E)(1) BAT:SPOUSE/EX SP/DATE/ETC (M),37.855711,-122.261471
BPD000021217,2,10/03/2020,15:09,30,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Ashby Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,20,false,None,BERKELEY,Reasonable suspicion,Occupant of a stolen vehicle,,,VC 10851(A) VEHICLE THEFT (F),Officer witnessed commission of a crime,1|5|8|21|18,Incident to arrest,Occupant of vehicle arrested for VC 10855. Search conducted of person incident to arrest.,Evidence,Cell phone(s) or electronic devices,Cell phone(s) or electronic device(s),,,,Custodial arrest without warrant,,VC 10855 EMBEZZLE RENTED VEHICLE (F),37.85445537,-122.2703928
BPD000021216,1,10/03/2020,10:29,20,true,,Pedestrian,"Patrol, traffic enforcement, field operations",3000 block of Dohr St,Berkeley,false,,,,,true,Black/African American,Male,false,false,20,false,None,BERKELEY,Reasonable suspicion,Call for service regarding fight between known parties and a possible vandalism of tires via a knife.,,,PC 594(A) VANDALISM (M),Matched suspect description,5,,,,,None,,,,Field interview card completed,,,37.85311559,-122.2804759
BPD000021217,1,10/03/2020,15:09,30,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Ashby Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,20,false,None,BERKELEY,Reasonable suspicion,Vehicle was missing front plate and records check of plate returned the vehcle as stolen/embezzled.,,,VC 10851(A) TAKE VEH W/O OWNER CONSNT (M),Officer witnessed commission of a crime,1|5|8|16|18|20|21,Condition of parole/probation/PRCS/mandatory supervision|Evidence of crime| Incident to arrest| Vehicle inventory,Stolen vehicle inventory search and search incident to arrest of all occuppants,Evidence|Impound of vehicle,Cell phone(s) or electronic devices,Cell phone(s) or electronic device(s),,,,Custodial arrest without warrant,,VC 10855 EMBEZZLE RENTED VEHICLE (F),37.85445537,-122.2703928
BPD000021112,1,10/03/2020,23:14,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Fairview St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,40,true,None,BERKELEY,Reasonable suspicion,RP CALLED TO REPORT SUBJECT WITH GUN,,,,Other reasonable suspicion of a crime,4|8|20,Officer safety/safety of others,FIREARM IN PLAINVIEW,,,Other contraband or evidence,REPLICA FIREARMS SAFEKEEPING,PC 417.4 BRANDISHING F/ARM REPLICA (M),,Warning (verbal or written),,,37.85004191,-122.2762912
BPD000021091,1,10/03/2020,21:33,30,true,,Vehicle,"Patrol, traffic enforcement, field operations",Channing/MLK,Berkeley,false,,,,,false,White,Male,false,false,20,false,None,BERKELEY,Reasonable suspicion,Subjects were following RP for a long period of time,,,,Other reasonable suspicion of a crime,24,,,,,None,,,,No action,,,37.86735843,-122.2655671
BPD000021112,2,10/03/2020,23:14,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Fairview St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,40,true,None,BERKELEY,Reasonable suspicion,RP CALLED TO REPORT MAN WITH A GUN,,,,Carrying suspicious object,4|8,,,,,Other contraband or evidence,REPLICA FIREARM,PC 417.4 BRANDISHING F/ARM REPLICA (M),,Warning (verbal or written),,,37.85004191,-122.2762912
BPD000021112,4,10/03/2020,23:14,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Fairview St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,40,true,None,UNINCORPORATED AREA-CONTRA COSTA COUNTY,Reasonable suspicion,RP CALLED TO REPORT SUBJECT WJRH A GUN,,,,Matched suspect description|Carrying suspicious object,4|8,,,,,Firearm(s),,PC 417.4 BRANDISHING F/ARM REPLICA (M),,Warning (verbal or written),,,37.85004191,-122.2762912
BPD000021112,3,10/03/2020,23:14,30,true,,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Fairview St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,40,true,None,OAKLAND,Reasonable suspicion,RP CALLED TO REPORT SUBJECT WITH A GUN,,,,Matched suspect description|Carrying suspicious object,4|8,,,,,Firearm(s),,PC 417.4 BRANDISHING F/ARM REPLICA (M),,Warning (verbal or written),,,37.85004191,-122.2762912
BPD000021067,1,10/03/2020,02:14,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",400 block of University Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,40,false,None,SAN LEANDRO,Traffic Violation,Double parked on off ramp,Moving Violation,VC 22500(H) PARK UNLAW:DOUBLE PARKING (I),,,24,,,,,None,,VC 22500(H) PARK UNLAW:DOUBLE PARKING (I),,Warning (verbal or written),,,37.86618417,-122.3068975
BPD000021066,1,10/03/2020,02:03,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",1100 block of University Ave,Berkeley,false,,,,,false,Middle Eastern/South Asian,Male,false,false,30,false,None,BERKELEY,Traffic Violation,Ran a red light,Moving Violation,VC 21457(A) FAIL STOP:FLASH RED LIGHT (I),,,24,,,,,None,,VC 21457(A) FAIL STOP:FLASH RED LIGHT (I),,Warning (verbal or written),,,37.86927676,-122.2913402
BPD000021754,1,10/03/2020,00:58,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",800 block of 59th St,Emeryville,false,,,,,false,Black/African American,Male,false,false,30,false,None,BERKELEY,Traffic Violation,Expired reg,Moving Violation,VC 5204(A) EXPIRED TABS/FAIL DISPLAY (I),,,24,,,,,None,,VC 22349 EXCESSIVE SPEED (M),,Warning (verbal or written),,,37.84416026,-122.27153
BPD000021069,1,10/03/2020,03:06,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",300 block of Virginia St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,In the park after hours,,,PC 602 TRESPASSING (M),Officer witnessed commission of a crime,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.87099681,-122.305547
BPD000021068,1,10/03/2020,02:14,15,false,,Vehicle,"Patrol, traffic enforcement, field operations",600 block of Bancroft Wy,Berkeley,false,,,,,false,White,Transgender Woman/Girl,true,true,45,false,None,SANTA ROSA,Traffic Violation,In park after hours,Non-moving violation / including registration,CA 14 4327 REG:PARK/REC:USE PERIODS (M),,,24,,,,,None,,CA 14 4327 REG:PARK/REC:USE PERIODS (M),,Warning (verbal or written),,,37.86106446,-122.299335
BPD000021064,1,10/03/2020,01:14,15,false,,Pedestrian,"Patrol, traffic enforcement, field operations",1000 block of Harrison St,Berkeley,false,,,,,true,Middle Eastern/South Asian,Male,false,false,30,true,None,STOCKTON,Reasonable suspicion,Reasonable suspicion drug use,,,HS 11377(A) POSS CONTROLLED SUBSTANCE (F),Other reasonable suspicion of a crime,4|18,Evidence of crime,Admitted to use of methamphetamine,,,Drug paraphernalia,,,,Custodial arrest pursuant to outstanding warrant,,,37.8824688,-122.2987284
BPD000021752,1,10/03/2020,00:15,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of 7th St,Berkeley,false,,,,,false,Black/African American,Male,false,false,30,false,None,BERKELEY,Traffic Violation,Speeding,Moving Violation,VC 22349 EXCESSIVE SPEED (M),,,24,,,,,None,,VC 22349 EXCESSIVE SPEED (M),,Warning (verbal or written),,,37.85133419,-122.2911583
BPD000021064,2,10/03/2020,01:14,15,false,,Pedestrian,"Patrol, traffic enforcement, field operations",1000 block of Harrison St,Berkeley,false,,,,,true,Black/African American,Male,false,false,40,false,None,RICHMOND,Reasonable suspicion,Engaged in drug use,,,,Other reasonable suspicion of a crime,4|18|20,Evidence of crime|Visible contraband,Admitted to possession of drug paraphernalia,,,Drug paraphernalia,,HS 11377(A) POSS CONTROLLED SUBSTANCE (F),,Warning (verbal or written),,,37.8824688,-122.2987284
BPD000021065,2,10/03/2020,01:42,30,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of California St,Berkeley,false,,,,,false,White|Hispanic/Latino,Female,false,false,40,false,None,BERKELEY,Reasonable suspicion,Was in the passenger seat of a stopped vehicle with no seatbelt on,,,VC 27315 SEATBELT VIOLATION (I),Other reasonable suspicion of a crime,1,,,,,Drugs/narcotics,,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),,Warning (verbal or written),,,37.87091483,-122.2798175
BPD000021065,1,10/03/2020,01:42,30,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of California St,Berkeley,false,,,,,false,Black/African American,Male,false,true,25,false,None,BERKELEY,Traffic Violation,Expired tags,Non-moving violation / including registration,VC 5204(A) EXPIRED TABS/FAIL DISPLAY (I),,,1|5,,,,,Drug paraphernalia,,VC 5204(A) EXPIRED TABS/FAIL DISPLAY (I),,Warning (verbal or written),,,37.87091483,-122.2798175
BPD000021072,1,10/03/2020,08:53,20,true,,Pedestrian,"Patrol, traffic enforcement, field operations",Howe St and Telegraph Ave,Berkeley,false,,,,,true,Black/African American,Female,false,false,40,false,None,BERKELEY,Reasonable suspicion,Suspect for 459Auto,,,PC 484 THEFT (M),Matched suspect description|Witness or victim ID of suspect at the scene,4,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written)|Field interview card completed,,,37.85705184,-122.2597996
BPD000021076,1,10/03/2020,12:15,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of Channing Way,Berkeley,false,,,,,false,White,Male,false,false,25,false,None,BERKELEY,Traffic Violation,"Vehicle westbound Channing, did not stop at stop sign Fulton /Channing. Warning given",Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,Warning (verbal or written),,,37.86556608,-122.2688327
BPD000021077,1,10/03/2020,13:11,10,false,,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Bonita Ave,Berkeley,false,,,,,false,Asian,Male,false,false,35,false,None,BERKELEY,Traffic Violation,Vehicle driving eastbound University turned northbound MLK and did not safely yield to pedestrian in crosswalk.,Moving Violation,VC 21950(A) FAIL YIELD TO PED:XWALKS (I),,,24,,,,,None,,VC 21950(A) FAIL YIELD TO PED:XWALKS (I),,Warning (verbal or written),,,37.87288163,-122.2720218
BPD000021073,1,10/03/2020,05:45,15,false,,Pedestrian,"Patrol, traffic enforcement, field operations",1800 block of University Ave,Berkeley,false,,,,,true,White,Female,false,false,30,false,None,Out Of State City,Reasonable suspicion,An officer observed a WFA possibly assaulting someone,,,PC 415(1) FIGHT IN PUBLIC PLACE (M),Other reasonable suspicion of a crime,4,,,,,None,,PC 415(1) FIGHT IN PUBLIC PLACE (M),,Warning (verbal or written),,,37.87164151,-122.2733816
BPD000021074,1,10/03/2020,10:36,5,false,,Vehicle,"Patrol, traffic enforcement, field operations",1800 block of University Ave.,Berkeley,false,,,,,false,Black/African American,Male,false,false,35,false,None,Unknown,Traffic Violation,Ped was walking across crosswalk and the vehicle did not stop and came within 3 feet of pedestrian when it made a an turn onto grant st from university,Moving Violation,VC 21950(A) FAIL YIELD TO PED:XWALKS (I),,,24,,,,,None,,VC 21950(A) FAIL YIELD TO PED:XWALKS (I),,Warning (verbal or written),,,37.87144794,-122.273921
BPD000021075,1,10/03/2020,11:25,35,true,,Pedestrian,"Patrol, traffic enforcement, field operations",2400 block of Acton St,Berkeley,false,,,,,true,Black/African American,Male,false,false,24,false,None,BERKELEY,Reasonable suspicion,Call for service about a domestic violence fight with both parties still on scene,,,PC 273.5 INFLICT CRPL INJ SP/COHAB (F),Matched suspect description,5|4|18|20,Incident to arrest,Subject arrested for domestic violence. Conducted search incident to arrest of persons and property.,,,Drugs/narcotics,,,,Custodial arrest without warrant,,PC 273.5 INFLICT CRPL INJ SP/COHAB (F) | HS 11377(A) POSS CONTROLLED SUBSTANCE (F) | PC 4573 BRING CNTL SUB/ETC JAIL (F),37.863621,-122.283232
BPD000021070,1,10/03/2020,02:56,20,false,,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of 6th St,Berkeley,false,,,,,false,Black/African American,Female,false,false,20,false,None,VALLEJO,Traffic Violation,Red light violation,Moving Violation,VC 21453(D) PED AGAINST RED LIGHT/ETC (I),,,24,,,,,None,,,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),Citation for infraction,,,37.86774761,-122.2975898
BPD000021079,1,10/03/2020,15:17,5,false,,Vehicle,"Patrol, traffic enforcement, field operations",2000 block San Pablo Ave,Berkeley,false,,,,,true,White,Male,false,false,35,false,None,BERKELEY,Traffic Violation,Pedestrian walking e-bound Cowper in crosswalk to number one lane. Driver passed in number two lane at 20mph.,Moving Violation,VC 21950(A) FAIL YIELD TO PED:XWALKS (I),,,24,,,,,None,,VC 21950(A) FAIL YIELD TO PED:XWALKS (I),,Warning (verbal or written),,,37.86842247,-122.2919834
BPD000021078,1,10/03/2020,14:57,5,false,,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of Oregon St,Berkeley,false,,,,,false,White,Male,false,false,22,false,None,HAYWARD,Traffic Violation,"Initial PC for speeding, expired tags",Non-moving violation / including registration,VC 4000.1 REG/ETC:SMOG CERTS VIOL (I),,,24,,,,,None,,VC 4000.1 REG/ETC:SMOG CERTS VIOL (I) | VC 22356(B) EXCEED POSTED SPEED LIMIT (I),,Warning (verbal or written),,,37.85732236,-122.2690374
